ranking_local_date,account_id,rank,symbol,rank_pct_change,run_found,run_id,trade_day_utc,started_at_utc,started_at_local,position_found,position_id,position_status,close_reason,entry_price,entry_fill_avg_price,exit_fill_avg_price,opened_at_utc,closed_at_utc,return_pct,return_basis
2026-03-29,acc02,5,TRIAUSDT,16.25,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1327,CLOSED_SL,STOP_LOSS_FILLED,0.03069,,,2026-03-28T23:47:30+00:00,2026-03-29T05:51:03+00:00,,missing_exit_fill
2026-03-29,acc02,6,4USDT,15.91,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1328,CLOSED_SL,STOP_LOSS_FILLED,0.014670372138,,,2026-03-28T23:48:00+00:00,2026-03-29T14:16:03+00:00,,missing_exit_fill
2026-03-29,acc02,7,AIAUSDT,14.04,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1329,CLOSED_SL,STOP_LOSS_FILLED,0.1043083061225,,,2026-03-28T23:48:31+00:00,2026-03-29T05:45:03+00:00,,missing_exit_fill
2026-03-29,acc02,8,CHZUSDT,13.17,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1330,CLOSED_SL,STOP_LOSS_FILLED,0.04009,,,2026-03-28T23:49:01+00:00,2026-03-29T06:40:03+00:00,,missing_exit_fill
2026-03-29,acc02,9,NIGHTUSDT,12.43,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1331,CLOSED_SL,STOP_LOSS_FILLED,0.05128,,0.04893,2026-03-28T23:49:31+00:00,2026-03-30T00:19:03+00:00,4.58268330733229,entry_to_exit_fill
2026-03-29,acc02,10,BASUSDT,11.64,1,0ad67d7c-d545-4374-8dce-93028b9daa22,2026-03-28,2026-03-28T23:45:00+00:00,2026-03-29T07:45:00+08:00,1,1332,CLOSED_SL,STOP_LOSS_FILLED,0.008225508,,,2026-03-28T23:50:01+00:00,2026-03-29T05:06:03+00:00,,missing_exit_fill
2026-03-29,acc03,1,SIRENUSDT,109.36,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1293,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,1.686800504202,,,2026-03-28T23:40:13+00:00,2026-03-29T01:59:04+00:00,,missing_exit_fill
2026-03-29,acc03,2,NOMUSDT,66.33,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1296,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.003111,,,2026-03-28T23:40:13+00:00,2026-03-29T13:59:04+00:00,,missing_exit_fill
2026-03-29,acc03,3,PLAYUSDT,47.37,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1299,CLOSED_SL,STOP_LOSS_FILLED,0.0531454754441,,,2026-03-28T23:40:13+00:00,2026-03-29T21:45:03+00:00,,missing_exit_fill
2026-03-29,acc03,4,ONTUSDT,20.5,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1302,CLOSED_SL,STOP_LOSS_FILLED,0.0621,,0.0591,2026-03-28T23:40:13+00:00,2026-03-29T23:56:03+00:00,4.830917874396139,entry_to_exit_fill
2026-03-29,acc03,5,TRIAUSDT,16.25,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1307,CLOSED_SL,STOP_LOSS_FILLED,0.0307,,,2026-03-28T23:40:13+00:00,2026-03-29T05:51:03+00:00,,missing_exit_fill
2026-03-29,acc03,6,4USDT,15.91,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1310,CLOSED_SL,STOP_LOSS_FILLED,0.0147631983592,,,2026-03-28T23:40:13+00:00,2026-03-29T14:16:03+00:00,,missing_exit_fill
2026-03-29,acc03,7,AIAUSDT,14.04,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1314,CLOSED_SL,STOP_LOSS_FILLED,0.1043304951006,,,2026-03-28T23:40:13+00:00,2026-03-29T05:45:03+00:00,,missing_exit_fill
2026-03-29,acc03,8,CHZUSDT,13.17,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1317,CLOSED_SL,STOP_LOSS_FILLED,0.0403,,,2026-03-28T23:40:14+00:00,2026-03-29T06:40:03+00:00,,missing_exit_fill
2026-03-29,acc03,9,NIGHTUSDT,12.43,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1319,CLOSED_SL,STOP_LOSS_FILLED,0.0514,,0.04904,2026-03-28T23:40:14+00:00,2026-03-30T00:19:03+00:00,4.591439688715955,entry_to_exit_fill
2026-03-29,acc03,10,BASUSDT,11.64,1,f1a98f2b-d13e-4e3f-bed5-4506a1f6164d,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1321,CLOSED_SL,STOP_LOSS_FILLED,0.0082751271006,,,2026-03-28T23:40:14+00:00,2026-03-29T05:06:03+00:00,,missing_exit_fill
2026-03-29,acc04,1,SIRENUSDT,109.36,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1297,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,1.686854761905,,,2026-03-28T23:40:13+00:00,2026-03-29T01:59:05+00:00,,missing_exit_fill
2026-03-29,acc04,2,NOMUSDT,66.33,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1300,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.003114,,,2026-03-28T23:40:13+00:00,2026-03-29T13:59:05+00:00,,missing_exit_fill
2026-03-29,acc04,3,PLAYUSDT,47.37,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1303,CLOSED_SL,STOP_LOSS_FILLED,0.05315,,,2026-03-28T23:40:13+00:00,2026-03-29T21:45:03+00:00,,missing_exit_fill
2026-03-29,acc04,4,ONTUSDT,20.5,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1306,CLOSED_SL,STOP_LOSS_FILLED,0.0613607586513,0.059,,2026-03-28T23:40:13+00:00,2026-03-29T23:56:04+00:00,,missing_exit_fill
2026-03-29,acc04,5,TRIAUSDT,16.25,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1309,CLOSED_SL,STOP_LOSS_FILLED,0.03068260907,,,2026-03-28T23:40:13+00:00,2026-03-29T05:51:03+00:00,,missing_exit_fill
2026-03-29,acc04,6,4USDT,15.91,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1312,CLOSED_SL,STOP_LOSS_FILLED,0.0147610202385,,,2026-03-28T23:40:13+00:00,2026-03-29T14:16:04+00:00,,missing_exit_fill
2026-03-29,acc04,7,AIAUSDT,14.04,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1316,CLOSED_SL,STOP_LOSS_FILLED,0.1043292871094,,,2026-03-28T23:40:14+00:00,2026-03-29T05:45:04+00:00,,missing_exit_fill
2026-03-29,acc04,8,CHZUSDT,13.17,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1318,CLOSED_SL,STOP_LOSS_FILLED,0.0403,,,2026-03-28T23:40:14+00:00,2026-03-29T06:40:04+00:00,,missing_exit_fill
2026-03-29,acc04,9,NIGHTUSDT,12.43,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1320,CLOSED_SL,STOP_LOSS_FILLED,0.0508458946981,0.04903,,2026-03-28T23:40:14+00:00,2026-03-30T00:19:04+00:00,,missing_exit_fill
2026-03-29,acc04,10,BASUSDT,11.64,1,be95de4b-acfe-4f21-bec5-3d6396155f2e,2026-03-28,2026-03-28T23:40:13+00:00,2026-03-29T07:40:13+08:00,1,1322,CLOSED_SL,STOP_LOSS_FILLED,0.0082736256463,,,2026-03-28T23:40:14+00:00,2026-03-29T05:06:04+00:00,,missing_exit_fill
2026-03-30,acc01,1,AIAUSDT,33.47,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1333,CLOSED_SL,STOP_LOSS_FILLED,0.13912,,,2026-03-29T23:40:13+00:00,2026-03-31T00:05:42+00:00,,missing_exit_fill
2026-03-30,acc01,2,STOUSDT,26.65,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1334,CLOSED_SL,STOP_LOSS_FILLED,0.1484600217628,,0.14898,2026-03-29T23:40:13+00:00,2026-03-30T23:57:43+00:00,-0.35024798664707335,entry_to_exit_fill
2026-03-30,acc01,3,COLLECTUSDT,18.96,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1336,CLOSED_SL,STOP_LOSS_FILLED,0.0526090492687,,,2026-03-29T23:40:13+00:00,2026-03-30T18:24:03+00:00,,missing_exit_fill
2026-03-30,acc01,4,PLAYUSDT,16.33,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1338,CLOSED_SL,STOP_LOSS_FILLED,0.0618167873303,,,2026-03-29T23:40:13+00:00,2026-03-30T05:19:03+00:00,,missing_exit_fill
2026-03-30,acc01,5,BRUSDT,15.36,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1339,CLOSED_SL,STOP_LOSS_FILLED,0.12632,,,2026-03-29T23:40:13+00:00,2026-03-30T04:04:03+00:00,,missing_exit_fill
2026-03-30,acc01,6,BSBUSDT,15.2,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1341,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.2598367428571,,,2026-03-29T23:40:13+00:00,2026-03-31T05:59:42+00:00,,missing_exit_fill
2026-03-30,acc01,7,AGTUSDT,14.12,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1344,CLOSED_SL,STOP_LOSS_FILLED,0.0074644246275,,,2026-03-29T23:40:13+00:00,2026-03-30T15:25:03+00:00,,missing_exit_fill
2026-03-30,acc01,8,SENTUSDT,13.4,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1347,CLOSED_SL,STOP_LOSS_FILLED,0.01852,,,2026-03-29T23:40:13+00:00,2026-03-30T04:09:03+00:00,,missing_exit_fill
2026-03-30,acc01,9,UBUSDT,13.07,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1358,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0287199473795,,,2026-03-29T23:40:13+00:00,2026-03-30T04:24:03+00:00,,missing_exit_fill
2026-03-30,acc01,10,ONUSDT,12.38,1,818c2fd1-9391-4d41-a22f-f0e5cef6ba48,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1361,CLOSED_SL,STOP_LOSS_FILLED,0.1036266869764,,,2026-03-29T23:40:13+00:00,2026-03-30T05:10:03+00:00,,missing_exit_fill
2026-03-30,acc02,1,AIAUSDT,33.47,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1363,CLOSED_SL,STOP_LOSS_FILLED,0.1393502104096,,,2026-03-29T23:45:30+00:00,2026-03-31T00:05:42+00:00,,missing_exit_fill
2026-03-30,acc02,2,STOUSDT,26.65,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1364,CLOSED_SL,STOP_LOSS_FILLED,0.14927,,0.14875,2026-03-29T23:46:00+00:00,2026-03-30T23:57:43+00:00,0.34836202853890297,entry_to_exit_fill
2026-03-30,acc02,3,COLLECTUSDT,18.96,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1365,CLOSED_SL,STOP_LOSS_FILLED,0.0522416722268,,,2026-03-29T23:46:30+00:00,2026-03-30T18:24:03+00:00,,missing_exit_fill
2026-03-30,acc02,4,PLAYUSDT,16.33,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1366,CLOSED_SL,STOP_LOSS_FILLED,0.06227,,,2026-03-29T23:47:00+00:00,2026-03-30T05:19:03+00:00,,missing_exit_fill
2026-03-30,acc02,5,BRUSDT,15.36,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1367,CLOSED_SL,STOP_LOSS_FILLED,0.12523,,,2026-03-29T23:47:30+00:00,2026-03-30T04:04:03+00:00,,missing_exit_fill
2026-03-30,acc02,6,BSBUSDT,15.2,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1368,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.2613460206186,,,2026-03-29T23:48:00+00:00,2026-03-31T05:59:42+00:00,,missing_exit_fill
2026-03-30,acc02,7,AGTUSDT,14.12,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1369,CLOSED_SL,STOP_LOSS_FILLED,0.0074299621388,,,2026-03-29T23:48:30+00:00,2026-03-30T15:25:03+00:00,,missing_exit_fill
2026-03-30,acc02,8,SENTUSDT,13.4,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1370,CLOSED_SL,STOP_LOSS_FILLED,0.01836,,,2026-03-29T23:49:00+00:00,2026-03-30T04:09:03+00:00,,missing_exit_fill
2026-03-30,acc02,9,UBUSDT,13.07,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1371,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.02884,,,2026-03-29T23:49:30+00:00,2026-03-30T04:24:03+00:00,,missing_exit_fill
2026-03-30,acc02,10,ONUSDT,12.38,1,431df722-3bed-40bd-8af8-394397bea7fd,2026-03-29,2026-03-29T23:45:00+00:00,2026-03-30T07:45:00+08:00,1,1372,CLOSED_SL,STOP_LOSS_FILLED,0.1043449257426,,,2026-03-29T23:50:01+00:00,2026-03-30T05:10:03+00:00,,missing_exit_fill
2026-03-30,acc03,1,AIAUSDT,33.47,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1342,CLOSED_SL,STOP_LOSS_FILLED,0.1390206839034,,,2026-03-29T23:40:13+00:00,2026-03-31T00:05:42+00:00,,missing_exit_fill
2026-03-30,acc03,2,STOUSDT,26.65,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1345,CLOSED_SL,STOP_LOSS_FILLED,0.1484216220676,0.14888,0.14892,2026-03-29T23:40:13+00:00,2026-03-30T23:57:43+00:00,-0.33578526191621455,entry_to_exit_fill
2026-03-30,acc03,3,COLLECTUSDT,18.96,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1348,CLOSED_SL,STOP_LOSS_FILLED,0.0526218378888,,,2026-03-29T23:40:13+00:00,2026-03-30T18:24:03+00:00,,missing_exit_fill
2026-03-30,acc03,4,PLAYUSDT,16.33,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1350,CLOSED_SL,STOP_LOSS_FILLED,0.0617592759512,,,2026-03-29T23:40:13+00:00,2026-03-30T05:19:03+00:00,,missing_exit_fill
2026-03-30,acc03,5,BRUSDT,15.36,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1351,CLOSED_SL,STOP_LOSS_FILLED,0.1262580181543,,,2026-03-29T23:40:13+00:00,2026-03-30T04:04:03+00:00,,missing_exit_fill
2026-03-30,acc03,6,BSBUSDT,15.2,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1353,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.259720466563,,,2026-03-29T23:40:13+00:00,2026-03-31T05:59:42+00:00,,missing_exit_fill
2026-03-30,acc03,7,AGTUSDT,14.12,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1355,CLOSED_SL,STOP_LOSS_FILLED,0.0074588454281,,,2026-03-29T23:40:13+00:00,2026-03-30T15:25:03+00:00,,missing_exit_fill
2026-03-30,acc03,8,SENTUSDT,13.4,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1356,CLOSED_SL,STOP_LOSS_FILLED,0.01852,,,2026-03-29T23:40:13+00:00,2026-03-30T04:09:03+00:00,,missing_exit_fill
2026-03-30,acc03,9,UBUSDT,13.07,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1359,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0287003659165,,,2026-03-29T23:40:13+00:00,2026-03-30T04:24:03+00:00,,missing_exit_fill
2026-03-30,acc03,10,ONUSDT,12.38,1,55c859c3-888e-4809-8294-933c5c9364d4,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1362,CLOSED_SL,STOP_LOSS_FILLED,0.1036212430081,,,2026-03-29T23:40:13+00:00,2026-03-30T05:10:03+00:00,,missing_exit_fill
2026-03-30,acc04,1,AIAUSDT,33.47,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1335,CLOSED_SL,STOP_LOSS_FILLED,0.1390542110763,,,2026-03-29T23:40:13+00:00,2026-03-31T00:05:42+00:00,,missing_exit_fill
2026-03-30,acc04,2,STOUSDT,26.65,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1337,CLOSED_SL,STOP_LOSS_FILLED,0.14846,,0.14892,2026-03-29T23:40:13+00:00,2026-03-30T23:57:43+00:00,-0.30984777044320905,entry_to_exit_fill
2026-03-30,acc04,3,COLLECTUSDT,18.96,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1340,CLOSED_SL,STOP_LOSS_FILLED,0.0526,,,2026-03-29T23:40:13+00:00,2026-03-30T18:24:03+00:00,,missing_exit_fill
2026-03-30,acc04,4,PLAYUSDT,16.33,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1343,CLOSED_SL,STOP_LOSS_FILLED,0.0617672453705,,,2026-03-29T23:40:13+00:00,2026-03-30T05:19:04+00:00,,missing_exit_fill
2026-03-30,acc04,5,BRUSDT,15.36,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1346,CLOSED_SL,STOP_LOSS_FILLED,0.1262990521327,,,2026-03-29T23:40:13+00:00,2026-03-30T04:04:03+00:00,,missing_exit_fill
2026-03-30,acc04,6,BSBUSDT,15.2,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1349,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.2597882846004,,,2026-03-29T23:40:13+00:00,2026-03-31T05:59:42+00:00,,missing_exit_fill
2026-03-30,acc04,7,AGTUSDT,14.12,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1352,CLOSED_EXTERNAL,SHORT_POSITION_NOT_FOUND,0.0074611151519,,,2026-03-29T23:40:13+00:00,2026-03-30T15:24:04+00:00,,missing_exit_fill
2026-03-30,acc04,8,SENTUSDT,13.4,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1354,CLOSED_SL,STOP_LOSS_FILLED,0.01852,,,2026-03-29T23:40:13+00:00,2026-03-30T04:09:03+00:00,,missing_exit_fill
2026-03-30,acc04,9,UBUSDT,13.07,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1357,CLOSED_SL,STOP_LOSS_FILLED,0.02872,,,2026-03-29T23:40:13+00:00,2026-03-30T04:24:03+00:00,,missing_exit_fill
2026-03-30,acc04,10,ONUSDT,12.38,1,62ece136-ef53-4c94-84f5-b221593507b2,2026-03-29,2026-03-29T23:40:12+00:00,2026-03-30T07:40:12+08:00,1,1360,CLOSED_SL,STOP_LOSS_FILLED,0.1036753115265,,,2026-03-29T23:40:13+00:00,2026-03-30T05:10:04+00:00,,missing_exit_fill
2026-03-31,acc01,1,ONTUSDT,42.38,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1373,CLOSED_SL,STOP_LOSS_FILLED,0.0854,0.0854,,2026-03-30T23:40:13+00:00,2026-03-31T22:04:42+00:00,,missing_exit_fill
2026-03-31,acc01,2,NOMUSDT,34.2,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1374,CLOSED_SL,STOP_LOSS_FILLED,0.0034857004931,0.003483,,2026-03-30T23:40:13+00:00,2026-03-31T19:00:43+00:00,,missing_exit_fill
2026-03-31,acc01,3,DUSDT,23.37,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1376,CLOSED_SL,STOP_LOSS_FILLED,0.006645,0.006645,0.006640100000000001,2026-03-30T23:40:13+00:00,2026-04-01T00:22:03+00:00,0.07373965387507382,entry_to_exit_fill
2026-03-31,acc01,4,DAMUSDT,21.44,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1378,CLOSED_SL,STOP_LOSS_FILLED,0.0351270127877,0.03511,,2026-03-30T23:40:13+00:00,2026-03-31T04:28:43+00:00,,missing_exit_fill
2026-03-31,acc01,5,USUSDT,16.9,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1381,CLOSED_SL,STOP_LOSS_FILLED,0.0039134726129,0.003912,,2026-03-30T23:40:13+00:00,2026-03-31T05:32:43+00:00,,missing_exit_fill
2026-03-31,acc01,6,FHEUSDT,15.97,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1383,CLOSED_SL,STOP_LOSS_FILLED,0.0186257844734,0.01863,0.01905,2026-03-30T23:40:13+00:00,2026-04-01T00:13:04+00:00,-2.2775713270269815,entry_to_exit_fill
2026-03-31,acc01,7,ONGUSDT,15.23,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1386,CLOSED_SL,STOP_LOSS_FILLED,0.06532,,,2026-03-30T23:40:13+00:00,2026-04-01T04:36:03+00:00,,missing_exit_fill
2026-03-31,acc01,8,GOATUSDT,15.05,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1388,CLOSED_SL,STOP_LOSS_FILLED,0.01808,,,2026-03-30T23:40:13+00:00,2026-03-31T06:23:42+00:00,,missing_exit_fill
2026-03-31,acc01,9,RIVERUSDT,14.97,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,1,1391,CLOSED_SL,STOP_LOSS_FILLED,16.13722368421,,,2026-03-30T23:40:13+00:00,2026-03-31T06:18:43+00:00,,missing_exit_fill
2026-03-31,acc01,10,DOODUSDT,13.56,1,f38c6d9c-4f7d-4915-ace0-957495b3009e,2026-03-30,2026-03-30T23:40:13+00:00,2026-03-31T07:40:13+08:00,0,,,,,,,,,,rank_symbol_not_opened
2026-03-31,acc02,1,ONTUSDT,42.38,1,a58e0feb-c8c7-4542-bab5-4ea471f3d4ed,2026-03-30,2026-03-30T23:45:00+00:00,2026-03-31T07:45:00+08:00,1,1400,CLOSED_SL,STOP_LOSS_FILLED,0.0846594898574,0.0852,,2026-03-30T23:45:30+00:00,2026-03-31T22:04:42+00:00,,missing_exit_fill
